** CONVERTED FROM ss00r01.edf using edfapi 4.2.762.0 Linux   standalone Jul 20 2023 on Thu Oct 17 13:11:11 2024
** DATE: Sat Oct 12 03:26:32 2024
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.51 Mar 13 2010
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BH9
** SERIAL NUMBER: CLO-ZAD17
** CAMERA_CONFIG: ZAD17140.SCD
**

MSG	1207252 DISPLAY_COORDS  0 0 1919 1079
MSG	1207264 RECCFG CR 1000 1 1 L
MSG	1207264 ELCLCFG TOWER
MSG	1207264 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	1207264 THRESHOLDS L 58 218
MSG	1207264 ELCL_PROC ELLIPSE  (5)
MSG	1207264 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	1207265 !MODE RECORD CR 1000 1 1 L
START	1207266 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	1
SAMPLES	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	1
1217098	  816.5	  604.2	 2992.0	...
1217099	  813.9	  603.1	 2991.0	...
1217100	  802.8	  602.7	 2991.0	...
1217101	  797.2	  617.1	 3008.0	...
1217102	  787.9	  616.7	 3013.0	...
1217103	  781.1	  639.1	 3013.0	...
1217104	  780.9	  640.5	 3025.0	...
1217105	  765.7	  646.8	 3026.0	...
1217106	  763.2	  666.5	 3026.0	...
1217107	  761.3	  668.5	 3026.0	...
1217108	  756.9	  685.4	 3026.0	...
1217109	  748.8	  702.5	 3082.0	...
1217110	  748.5	  705.4	 3082.0	...
1217111	  748.2	  723.6	 3071.0	...
1217112	  748.5	  723.6	 3071.0	...
1217113	  747.3	  734.8	 3067.0	...
1217114	  747.5	  734.8	 3069.0	...
1217115	  746.7	  740.5	 3069.0	...
1217116	  745.7	  746.4	 3067.0	...
1217117	  744.5	  753.1	 3067.0	...
1217118	  741.9	  758.3	 3067.0	...
1217119	  741.6	  760.3	 3067.0	...
1217120	  741.7	  762.4	 3078.0	...
1217121	  741.7	  765.3	 3100.0	...
1217122	  741.7	  768.3	 3100.0	...
1217123	  741.8	  770.1	 3105.0	...
1217124	  742.0	  772.0	 3110.0	...
1217125	  745.9	  772.8	 3112.0	...
1217126	  745.9	  772.8	 3113.0	...
1217127	  746.4	  764.9	 3134.0	...
1217128	  746.2	  762.8	 3134.0	...
1217129	  744.1	  763.1	 3134.0	...
1217130	  744.1	  763.1	 3134.0	...
1217131	  744.9	  755.5	 3137.0	...
1217132	  744.8	  755.5	 3140.0	...
1217133	  744.5	  755.1	 3140.0	...
1217134	  743.7	  755.1	 3140.0	...
1217135	  742.6	  755.5	 3125.0	...
ESACC L  1215551	1217135	1585	 1092.7	  908.6	  742.9	  755.5	   7.57	    717
SFIX L   1217136
1217136	  742.5	  755.9	 3125.0	...
1217137	  742.6	  754.7	 3125.0	...
1217138	  740.1	  754.6	 3125.0	...
1217139	  739.9	  756.0	 3170.0	...
1217140	  739.7	  757.4	 3170.0	...
1217141	  738.6	  765.9	 3169.0	...
1217142	  737.7	  769.3	 3168.0	...
1217143	  737.3	  769.3	 3149.0	...
1217144	  737.0	  769.3	 3153.0	...
1217145	  736.0	  775.3	 3156.0	...
1217146	  736.2	  775.8	 3168.0	...
1217147	  736.2	  775.8	 3168.0	...
1217148	  736.6	  776.5	 3165.0	...
1217149	  736.5	  777.1	 3165.0	...
1217150	  734.1	  776.5	 3165.0	...
1217151	  734.3	  776.5	 3165.0	...
1217152	  734.0	  778.3	 3175.0	...
1217153	  732.2	  778.2	 3182.0	...
1217154	  731.9	  780.7	 3182.0	...
1217155	  731.2	  780.0	 3174.0	...
1217156	  730.6	  779.3	 3179.0	...
1217157	  730.6	  779.3	 3179.0	...
1217158	  732.1	  778.1	 3171.0	...
1217159	  732.3	  776.8	 3171.0	...
1217160	  732.3	  776.8	 3177.0	...
1217161	  731.5	  781.3	 3177.0	...
1217162	  731.5	  781.3	 3175.0	...
1217163	  731.0	  781.3	 3172.0	...
1217164	  731.0	  781.3	 3156.0	...
1217165	  731.0	  781.3	 3156.0	...
1217166	  732.4	  781.5	 3141.0	...
1217167	  732.3	  781.6	 3141.0	...
1217168	  731.7	  781.6	 3174.0	...
1217169	  731.7	  781.6	 3174.0	...
1217170	  730.8	  788.2	 3176.0	...
1217171	  731.7	  788.3	 3202.0	...
1217172	  731.7	  788.1	 3202.0	...
1217173	  729.7	  784.9	 3208.0	...
1217174	  729.7	  784.9	 3208.0	...
1217175	  729.7	  784.7	 3175.0	...
1217176	  730.6	  784.6	 3175.0	...
1217177	  730.5	  785.2	 3162.0	...
1217178	  731.8	  785.8	 3162.0	...
1217179	  731.2	  790.1	 3158.0	...
1217180	  729.7	  790.1	 3158.0	...
1217181	  729.4	  791.8	 3186.0	...
1217182	  730.2	  791.8	 3186.0	...
1217183	  730.4	  790.0	 3186.0	...
1217184	  730.9	  790.0	 3185.0	...
1217185	  730.8	  790.0	 3183.0	...
1217186	  730.8	  790.1	 3182.0	...
1217187	  730.5	  790.2	 3159.0	...
1217188	  730.1	  791.6	 3159.0	...
1217189	  729.6	  793.0	 3162.0	...
1217190	  729.0	  795.0	 3166.0	...
1217191	  729.1	  793.5	 3166.0	...
1217192	  729.1	  793.5	 3166.0	...
1217193	  728.6	  797.5	 3167.0	...
1217194	  728.7	  797.5	 3169.0	...
1217195	  728.9	  796.6	 3169.0	...
1217196	  729.1	  795.1	 3169.0	...
1217197	  727.3	  795.0	 3169.0	...
1217198	  726.1	  799.8	 3174.0	...
1217199	  725.5	  799.8	 3174.0	...
1217200	  725.5	  799.8	 3176.0	...
1217201	  725.6	  798.8	 3176.0	...
1217202	  723.6	  800.5	 3149.0	...
1217203	  723.3	  802.4	 3149.0	...
1217204	  723.8	  802.4	 3150.0	...
1217205	  723.9	  801.3	 3150.0	...
1217206	  723.9	  801.3	 3145.0	...
1217207	  726.4	  801.4	 3145.0	...
1217208	  726.9	  798.0	 3138.0	...
1217209	  726.1	  800.3	 3138.0	...
1217210	  725.8	  802.6	 3151.0	...
1217211	  724.8	  802.5	 3163.0	...
1217212	  724.2	  801.4	 3163.0	...
1217213	  724.6	  798.2	 3163.0	...
1217214	  724.6	  797.8	 3165.0	...
1217215	  725.4	  797.8	 3165.0	...
1217216	  725.9	  794.7	 3165.0	...
1217217	  725.8	  794.7	 3165.0	...
1217218	  725.7	  795.6	 3165.0	...
1217219	  726.3	  796.5	 3164.0	...
1217220	  726.1	  797.1	 3164.0	...
1217221	  725.8	  797.6	 3163.0	...
1217222	  724.2	  797.2	 3163.0	...
1217223	  724.3	  796.9	 3163.0	...
1217224	  723.7	  796.9	 3164.0	...
1217225	  723.1	  801.6	 3165.0	...
1217226	  723.0	  800.3	 3167.0	...
1217227	  723.0	  800.3	 3169.0	...
1217228	  721.6	  803.3	 3177.0	...
1217229	  721.6	  803.3	 3177.0	...
1217230	  724.7	  800.9	 3166.0	...
1217231	  724.7	  800.9	 3166.0	...
1217232	  723.0	  800.4	 3144.0	...
1217233	  723.0	  800.4	 3144.0	...
1217234	  723.3	  800.9	 3145.0	...
1217235	  723.3	  800.9	 3145.0	...
1217236	  722.9	  802.7	 3152.0	...
1217237	  722.7	  804.6	 3160.0	...
1217238	  721.6	  805.0	 3156.0	...
1217239	  721.6	  805.0	 3156.0	...
1217240	  723.1	  806.2	 3156.0	...
1217241	  723.1	  806.2	 3157.0	...
1217242	  723.1	  806.2	 3159.0	...
1217243	  722.9	  809.5	 3150.0	...
1217244	  722.9	  809.5	 3150.0	...
1217245	  722.2	  805.9	 3195.0	...
1217246	  722.8	  806.0	 3195.0	...
1217247	  722.6	  807.3	 3184.0	...
1217248	  722.7	  806.7	 3174.0	...
1217249	  722.0	  806.6	 3180.0	...
1217250	  721.3	  806.6	 3180.0	...
1217251	  722.7	  805.1	 3161.0	...
1217252	  722.8	  804.8	 3161.0	...
1217253	  722.8	  804.4	 3172.0	...
1217254	  722.7	  805.0	 3172.0	...
1217255	  721.1	  804.9	 3179.0	...
1217256	  721.3	  805.2	 3186.0	...
1217257	  721.3	  805.2	 3179.0	...
EFIX L   1217136	1217257	122	  728.2	  791.6	   3166
SSACC L  1217258
1217258	  720.4	  805.4	 3179.0	...
1217259	  718.2	  805.3	 3204.0	...
1217260	  718.6	  801.6	 3204.0	...
1217261	  722.7	  801.9	 3215.0	...
1217262	  722.3	  804.8	 3215.0	...
1217263	  722.9	  805.1	 3215.0	...
1217264	  723.4	  805.7	 3215.0	...
1217265	  722.8	  806.2	 3215.0	...
1217266	  719.9	  827.5	 3215.0	...
1217267	  722.4	  833.6	 3217.0	...
1217268	  722.3	  835.8	 3217.0	...
1217269	  720.4	  849.9	 3217.0	...
1217270	  720.5	  849.9	 3217.0	...
1217271	  720.1	  868.8	 3216.0	...
1217272	  718.7	  879.2	 3214.0	...
1217273	  718.3	  882.4	 3214.0	...
1217274	  714.0	  908.1	 3224.0	...
1217275	  713.1	  915.0	 3224.0	...
1217276	  713.9	  915.0	 3217.0	...
1217277	  713.8	  921.5	 3217.0	...
1217278	  713.6	  923.7	 3221.0	...
1217279	  714.1	  920.7	 3223.0	...
1217280	  713.5	  917.6	 3223.0	...
1217281	  714.0	  913.9	 3221.0	...
1217282	  715.2	  913.9	 3221.0	...
1217283	  716.4	  914.0	 3221.0	...
ESACC L  1217258	1217283	26	  719.9	  805.3	  716.8	  908.2	   2.54	    241
SFIX L   1217284
1217284	  718.8	  896.6	 3208.0	...
1217285	  719.4	  896.7	 3208.0	...
1217286	  719.5	  895.1	 3203.0	...
1217287	  719.6	  893.5	 3199.0	...
1217288	  720.0	  892.8	 3199.0	...
1217289	  720.0	  892.8	 3201.0	...
1217290	  719.3	  892.1	 3203.0	...
1217291	  717.1	  891.2	 3222.0	...
1217292	  717.1	  891.1	 3222.0	...
1217293	  716.1	  891.0	 3214.0	...
1217294	  716.1	  891.0	 3206.0	...
1217295	  715.8	  893.0	 3208.0	...
1217296	  716.8	  893.1	 3208.0	...
1217297	  718.1	  890.8	 3209.0	...
1217298	  718.4	  888.5	 3209.0	...
1217299	  716.4	  888.4	 3205.0	...
1217300	  715.8	  892.4	 3205.0	...
1217301	  718.7	  892.5	 3201.0	...
1217302	  718.6	  893.5	 3201.0	...
1217303	  714.2	  893.3	 3191.0	...
1217304	  715.1	  886.8	 3191.0	...
1217305	  715.9	  886.8	 3231.0	...
1217306	  716.3	  890.1	 3230.0	...
1217307	  716.3	  889.9	 3229.0	...
1217308	  716.3	  889.6	 3226.0	...
1217309	  716.4	  889.5	 3223.0	...
1217310	  716.4	  889.5	 3231.0	...
1217311	  717.2	  886.7	 3231.0	...
1217312	  717.2	  886.7	 3227.0	...
1217313	  716.7	  890.3	 3224.0	...
1217314	  716.9	  888.3	 3195.0	...
1217315	  716.9	  888.3	 3195.0	...
1217316	  716.6	  890.7	 3196.0	...
1217317	  716.1	  890.7	 3196.0	...
1217318	  715.5	  890.8	 3245.0	...
1217319	  715.5	  890.9	 3245.0	...
1217320	  714.9	  895.9	 3235.0	...
1217321	  714.6	  898.3	 3225.0	...
1217322	  713.2	  898.2	 3226.0	...
1217323	  713.9	  892.9	 3226.0	...
1217324	  714.3	  892.8	 3228.0	...
1217325	  714.7	  892.8	 3228.0	...
1217326	  715.5	  895.8	 3221.0	...
1217327	  716.7	  895.9	 3213.0	...
1217328	  717.3	  891.4	 3212.0	...
1217329	  717.5	  891.7	 3211.0	...
1217330	  717.5	  892.0	 3203.0	...
1217331	  717.1	  894.4	 3196.0	...
1217332	  716.5	  898.7	 3196.0	...
1217333	  716.5	  898.7	 3179.0	...
1217334	  716.6	  900.4	 3179.0	...
1217335	  716.5	  900.4	 3221.0	...
1217336	  716.4	  900.6	 3221.0	...
1217337	  716.4	  900.6	 3221.0	...
1217338	  717.2	  894.3	 3221.0	...
1217339	  717.0	  897.6	 3221.0	...
1217340	  717.2	  897.6	 3220.0	...
1217341	  718.3	  891.5	 3204.0	...
1217342	  718.3	  891.5	 3210.0	...
1217343	  718.2	  892.0	 3210.0	...
1217344	  717.4	  892.0	 3216.0	...
1217345	  717.4	  892.0	 3221.0	...
1217346	  716.6	  902.9	 3221.0	...
1217347	  717.1	  902.9	 3209.0	...
1217348	  718.8	  890.8	 3199.0	...
1217349	  718.8	  890.8	 3203.0	...
1217350	  715.5	  907.5	 3203.0	...
1217351	  715.5	  907.5	 3198.0	...
1217352	  717.9	  890.5	 3198.0	...
1217353	  718.1	  890.6	 3198.0	...
1217354	  718.4	  890.7	 3198.0	...
1217355	  719.2	  890.9	 3206.0	...
1217356	  719.4	  891.6	 3213.0	...
1217357	  719.0	  894.4	 3213.0	...
1217358	  717.7	  894.4	 3213.0	...
1217359	  717.7	  894.6	 3219.0	...
1217360	  718.8	  894.7	 3219.0	...
1217361	  718.6	  895.9	 3201.0	...
1217362	  719.4	  896.0	 3201.0	...
1217363	  719.2	  897.4	 3196.0	...
1217364	  718.8	  897.4	 3192.0	...
1217365	  720.0	  888.6	 3192.0	...
1217366	  718.3	  888.5	 3227.0	...
1217367	  716.9	  898.9	 3227.0	...
1217368	  717.1	  897.5	 3181.0	...
1217369	  717.0	  897.7	 3181.0	...
1217370	  717.0	  897.7	 3191.0	...
1217371	  718.5	  890.7	 3201.0	...
1217372	  718.5	  890.7	 3218.0	...
1217373	  715.9	  896.5	 3218.0	...
1217374	  716.1	  895.3	 3207.0	...
1217375	  716.2	  894.2	 3186.0	...
1217376	  715.9	  892.8	 3186.0	...
1217377	  716.3	  891.4	 3173.0	...
1217378	  716.5	  891.4	 3173.0	...
1217379	  716.8	  888.9	 3197.0	...
1217380	  716.4	  892.3	 3197.0	...
1217381	  716.7	  895.8	 3196.0	...
1217382	  716.5	  895.8	 3187.0	...
1217383	  716.6	  894.7	 3187.0	...
1217384	  720.1	  893.9	 3186.0	...
1217385	  720.4	  891.6	 3186.0	...
1217386	  720.2	  891.5	 3182.0	...
1217387	  719.7	  894.2	 3178.0	...
1217388	  717.5	  894.1	 3178.0	...
1217389	  717.5	  894.1	 3193.0	...
1217390	  717.3	  895.4	 3191.0	...
1217391	  717.2	  895.4	 3191.0	...
1217392	  717.2	  895.4	 3199.0	...
1217393	  717.2	  895.4	 3206.0	...
1217394	  716.3	  893.8	 3206.0	...
1217395	  716.5	  892.4	 3193.0	...
1217396	  716.9	  889.7	 3193.0	...
1217397	  716.9	  889.7	 3201.0	...
1217398	  715.3	  898.8	 3220.0	...
1217399	  715.3	  898.8	 3220.0	...
1217400	  716.0	  898.8	 3228.0	...
1217401	  715.3	  896.1	 3232.0	...
1217402	  715.7	  893.5	 3232.0	...
1217403	  714.8	  893.8	 3210.0	...
1217404	  714.8	  894.2	 3210.0	...
1217405	  714.9	  893.0	 3215.0	...
1217406	  715.1	  892.0	 3215.0	...
1217407	  715.5	  892.0	 3193.0	...
1217408	  715.9	  892.3	 3193.0	...
1217409	  715.7	  892.7	 3193.0	...
1217410	  715.5	  894.1	 3197.0	...
1217411	  714.8	  895.5	 3201.0	...
1217412	  714.7	  895.8	 3201.0	...
1217413	  715.7	  895.8	 3198.0	...
1217414	  717.0	  895.2	 3198.0	...
1217415	  717.1	  893.4	 3201.0	...
1217416	  717.1	  893.4	 3203.0	...
1217417	  715.9	  896.7	 3203.0	...
1217418	  716.1	  896.7	 3203.0	...
1217419	  715.7	  899.8	 3204.0	...
1217420	  715.2	  899.8	 3209.0	...
1217421	  715.8	  895.3	 3209.0	...
1217422	  715.4	  894.0	 3204.0	...
1217423	  715.5	  893.4	 3175.0	...
1217424	  716.7	  893.4	 3175.0	...
1217425	  716.7	  891.9	 3183.0	...
1217426	  716.5	  891.8	 3202.0	...
1217427	  717.3	  893.6	 3199.0	...
1217428	  717.1	  895.3	 3199.0	...
1217429	  717.2	  895.3	 3187.0	...
1217430	  717.2	  895.3	 3187.0	...
1217431	  717.1	  895.3	 3187.0	...
1217432	  716.9	  895.5	 3187.0	...
1217433	  717.0	  895.8	 3219.0	...
1217434	  716.2	  902.2	 3220.0	...
1217435	  715.8	  902.2	 3220.0	...
1217436	  717.1	  889.9	 3220.0	...
1217437	  716.7	  889.9	 3219.0	...
1217438	  715.9	  895.2	 3205.0	...
1217439	  716.0	  895.1	 3210.0	...
1217440	  716.0	  894.9	 3214.0	...
1217441	  716.0	  894.9	 3213.0	...
1217442	  712.8	  899.3	 3212.0	...
1217443	  712.8	  899.3	 3203.0	...
1217444	  712.9	  903.8	 3203.0	...
1217445	  713.5	  903.8	 3203.0	...
1217446	  714.0	  894.8	 3213.0	...
1217447	  714.0	  894.8	 3214.0	...
1217448	  715.1	  895.4	 3214.0	...
1217449	  714.4	  895.9	 3219.0	...
1217450	  713.4	  899.2	 3222.0	...
1217451	  713.7	  897.1	 3222.0	...
1217452	  712.6	  897.0	 3195.0	...
1217453	  712.3	  899.5	 3195.0	...
1217454	  712.1	  899.5	 3191.0	...
1217455	  712.1	  899.5	 3192.0	...
1217456	  712.8	  899.5	 3192.0	...
1217457	  713.0	  903.1	 3192.0	...
1217458	  713.1	  903.1	 3216.0	...
1217459	  714.5	  896.4	 3216.0	...
1217460	  714.5	  896.5	 3215.0	...
1217461	  715.1	  896.5	 3215.0	...
1217462	  715.1	  896.5	 3215.0	...
1217463	  716.7	  889.9	 3189.0	...
1217464	  717.3	  889.9	 3189.0	...
1217465	  716.1	  899.0	 3181.0	...
1217466	  714.1	  898.9	 3181.0	...
1217467	  712.0	  902.1	 3216.0	...
1217468	  712.1	  901.0	 3216.0	...
1217469	  711.4	  900.9	 3212.0	...
1217470	  711.4	  900.8	 3208.0	...
1217471	  711.5	  900.8	 3193.0	...
1217472	  711.8	  899.7	 3193.0	...
1217473	  713.0	  899.8	 3194.0	...
1217474	  713.2	  899.8	 3195.0	...
1217475	  713.5	  897.4	 3227.0	...
1217476	  713.1	  897.4	 3227.0	...
1217477	  713.1	  897.4	 3227.0	...
1217478	  713.0	  897.4	 3227.0	...
1217479	  712.8	  897.8	 3224.0	...
1217480	  712.8	  898.1	 3221.0	...
1217481	  713.3	  902.2	 3238.0	...
1217482	  713.3	  902.2	 3238.0	...
1217483	  712.9	  900.8	 3180.0	...
1217484	  712.3	  900.8	 3180.0	...
1217485	  711.6	  905.8	 3191.0	...
1217486	  711.2	  905.8	 3207.0	...
1217487	  711.1	  906.6	 3207.0	...
1217488	  711.1	  906.6	 3213.0	...
1217489	  712.9	  893.0	 3213.0	...
1217490	  712.9	  893.0	 3192.0	...
1217491	  712.3	  897.5	 3192.0	...
1217492	  712.7	  894.6	 3194.0	...
1217493	  712.7	  894.6	 3200.0	...
1217494	  710.9	  905.7	 3209.0	...
1217495	  710.9	  905.7	 3209.0	...
1217496	  711.7	  902.0	 3210.0	...
1217497	  711.5	  903.3	 3210.0	...
1217498	  711.3	  904.6	 3210.0	...
1217499	  711.0	  902.7	 3207.0	...
1217500	  710.6	  900.9	 3207.0	...
1217501	  710.5	  900.9	 3206.0	...
1217502	  710.5	  900.9	 3206.0	...
1217503	  714.0	  896.9	 3206.0	...
1217504	  714.0	  896.9	 3204.0	...
1217505	  712.9	  902.7	 3204.0	...
1217506	  712.8	  904.7	 3220.0	...
1217507	  712.8	  904.7	 3220.0	...
1217508	  712.5	  904.7	 3212.0	...
1217509	  713.8	  904.0	 3212.0	...
1217510	  713.7	  904.0	 3198.0	...
1217511	  714.1	  900.3	 3201.0	...
1217512	  711.4	  900.1	 3204.0	...
1217513	  710.8	  904.5	 3205.0	...
1217514	  710.2	  904.5	 3206.0	...
1217515	  710.1	  894.0	 3209.0	...
1217516	  710.1	  894.0	 3209.0	...
1217517	  711.2	  896.2	 3209.0	...
1217518	  710.4	  894.0	 3193.0	...
1217519	  710.5	  894.0	 3193.0	...
1217520	  710.3	  896.1	 3228.0	...
1217521	  709.7	  898.2	 3216.0	...
1217522	  710.0	  895.6	 3215.0	...
1217523	  710.1	  896.6	 3214.0	...
1217524	  710.2	  897.5	 3209.0	...
1217525	  712.1	  897.0	 3204.0	...
1217526	  712.1	  897.0	 3204.0	...
1217527	  711.9	  894.8	 3205.0	...
1217528	  711.9	  894.8	 3205.0	...
1217529	  711.6	  906.7	 3214.0	...
1217530	  711.6	  906.7	 3214.0	...
1217531	  711.6	  906.7	 3215.0	...
1217532	  711.5	  906.7	 3215.0	...
1217533	  709.3	  908.5	 3213.0	...
1217534	  709.3	  908.5	 3212.0	...
1217535	  710.2	  903.3	 3212.0	...
1217536	  710.9	  898.2	 3208.0	...
1217537	  711.2	  895.5	 3196.0	...
1217538	  711.1	  895.5	 3189.0	...
1217539	  710.9	  901.3	 3189.0	...
1217540	  710.9	  901.3	 3194.0	...
1217541	  711.2	  900.8	 3194.0	...
1217542	  711.2	  900.3	 3194.0	...
1217543	  710.2	  900.2	 3233.0	...
1217544	  710.4	  899.2	 3233.0	...
1217545	  710.4	  899.2	 3189.0	...
1217546	  710.4	  901.7	 3189.0	...
1217547	  710.6	  900.0	 3184.0	...
1217548	  710.4	  900.0	 3184.0	...
1217549	  710.4	  898.2	 3184.0	...
1217550	  710.6	  898.2	 3205.0	...
1217551	  710.5	  900.6	 3204.0	...
1217552	  710.5	  900.6	 3203.0	...
1217553	  710.8	  901.1	 3203.0	...
1217554	  710.4	  903.9	 3203.0	...
1217555	  709.5	  903.9	 3189.0	...
1217556	  709.7	  902.8	 3189.0	...
1217557	  709.0	  902.8	 3189.0	...
1217558	  709.3	  900.5	 3188.0	...
1217559	  709.5	  900.5	 3187.0	...
1217560	  710.0	  898.7	 3187.0	...
1217561	  710.1	  898.7	 3187.0	...
1217562	  710.1	  898.7	 3187.0	...
1217563	  710.6	  898.7	 3188.0	...
1217564	  709.4	  907.8	 3187.0	...
1217565	  710.0	  907.9	 3187.0	...
1217566	  710.7	  902.5	 3179.0	...
1217567	  710.7	  896.9	 3175.0	...
1217568	  709.9	  896.9	 3175.0	...
1217569	  709.9	  896.9	 3201.0	...
1217570	  710.2	  894.5	 3201.0	...
1217571	  710.2	  894.5	 3184.0	...
1217572	  709.8	  897.1	 3184.0	...
1217573	  710.0	  899.7	 3181.0	...
1217574	  710.0	  900.1	 3181.0	...
1217575	  709.3	  900.4	 3182.0	...
1217576	  709.3	  900.4	 3191.0	...
1217577	  710.9	  888.9	 3191.0	...
1217578	  710.8	  888.8	 3165.0	...
1217579	  710.2	  893.3	 3165.0	...
1217580	  705.8	  897.5	 3167.0	...
1217581	  704.9	  904.4	 3169.0	...
1217582	  705.8	  904.4	 3193.0	...
1217583	  707.4	  892.5	 3193.0	...
1217584	  707.4	  892.5	 3203.0	...
1217585	  708.3	  891.7	 3203.0	...
1217586	  708.3	  891.7	 3198.0	...
1217587	  707.8	  895.6	 3193.0	...
1217588	  706.7	  895.2	 3173.0	...
1217589	  706.8	  894.9	 3173.0	...
1217590	  706.7	  894.9	 3191.0	...
1217591	  706.7	  894.9	 3191.0	...
1217592	  706.5	  894.8	 3186.0	...
1217593	  706.9	  891.7	 3181.0	...
1217594	  706.9	  891.7	 3181.0	...
1217595	  707.4	  890.0	 3179.0	...
1217596	  707.4	  890.0	 3179.0	...
1217597	  707.8	  883.2	 3189.0	...
1217598	  707.8	  883.2	 3189.0	...
1217599	  707.2	  896.5	 3162.0	...
1217600	  706.8	  896.4	 3162.0	...
1217601	  706.8	  897.5	 3163.0	...
1217602	  706.8	  897.5	 3171.0	...
1217603	  706.4	  897.5	 3172.0	...
1217604	  706.4	  897.5	 3172.0	...
1217605	  705.8	  896.4	 3172.0	...
1217606	  705.4	  895.3	 3172.0	...
1217607	  705.4	  895.3	 3173.0	...
1217608	  705.1	  896.7	 3174.0	...
1217609	  705.1	  896.7	 3174.0	...
1217610	  704.6	  898.7	 3181.0	...
1217611	  704.6	  898.7	 3181.0	...
1217612	  704.7	  898.3	 3157.0	...
1217613	  704.7	  897.8	 3157.0	...
1217614	  705.1	  895.1	 3150.0	...
1217615	  704.9	  898.2	 3150.0	...
1217616	  704.9	  898.2	 3154.0	...
1217617	  704.4	  899.7	 3158.0	...
1217618	  704.1	  899.7	 3183.0	...
1217619	  705.0	  892.7	 3183.0	...
1217620	  703.9	  892.7	 3163.0	...
1217621	  703.7	  894.1	 3163.0	...
1217622	  704.1	  897.8	 3162.0	...
1217623	  704.1	  897.8	 3161.0	...
1217624	  704.4	  896.7	 3157.0	...
1217625	  704.8	  895.6	 3153.0	...
1217626	  704.8	  895.6	 3153.0	...
1217627	  702.6	  895.5	 3156.0	...
1217628	  702.8	  894.4	 3158.0	...
1217629	  703.6	  894.4	 3163.0	...
1217630	  704.3	  893.0	 3170.0	...
1217631	  704.5	  891.5	 3170.0	...
1217632	  704.5	  891.5	 3165.0	...
1217633	  703.9	  897.6	 3165.0	...
1217634	  704.0	  897.6	 3171.0	...
1217635	  705.2	  894.1	 3171.0	...
1217636	  705.4	  893.0	 3162.0	...
1217637	  705.2	  894.8	 3162.0	...
1217638	  705.2	  894.8	 3167.0	...
1217639	  703.4	  896.1	 3167.0	...
1217640	  703.4	  896.1	 3167.0	...
1217641	  705.1	  893.3	 3172.0	...
1217642	  705.1	  893.3	 3172.0	...
1217643	  704.4	  893.2	 3137.0	...
1217644	  702.6	  899.9	 3137.0	...
1217645	  702.6	  899.9	 3176.0	...
1217646	  702.3	  902.6	 3176.0	...
1217647	  702.3	  902.6	 3160.0	...
1217648	  703.5	  893.7	 3160.0	...
1217649	  703.5	  893.7	 3176.0	...
1217650	  702.8	  891.3	 3176.0	...
1217651	  703.7	  884.8	 3171.0	...
1217652	  704.1	  884.8	 3167.0	...
1217653	  702.7	  895.2	 3145.0	...
1217654	  703.1	  895.2	 3145.0	...
1217655	  703.1	  895.2	 3155.0	...
1217656	  702.9	  893.9	 3155.0	...
1217657	  702.7	  892.7	 3163.0	...
1217658	  702.7	  892.2	 3163.0	...
1217659	  702.6	  891.8	 3162.0	...
1217660	  702.6	  891.8	 3162.0	...
1217661	  703.1	  891.8	 3153.0	...
1217662	  702.8	  894.6	 3145.0	...
1217663	  702.5	  894.6	 3154.0	...
1217664	  703.3	  886.7	 3161.0	...
1217665	  703.0	  887.1	 3161.0	...
1217666	  702.7	  887.6	 3161.0	...
1217667	  702.7	  888.3	 3160.0	...
1217668	  702.6	  888.6	 3159.0	...
1217669	  702.7	  888.6	 3158.0	...
1217670	  702.8	  888.6	 3157.0	...
1217671	  701.9	  895.3	 3165.0	...
1217672	  701.9	  895.3	 3169.0	...
1217673	  702.5	  900.1	 3169.0	...
1217674	  702.5	  900.1	 3167.0	...
1217675	  702.5	  888.1	 3163.0	...
1217676	  702.5	  888.1	 3158.0	...
1217677	  702.5	  888.2	 3158.0	...
1217678	  703.0	  888.3	 3158.0	...
1217679	  703.2	  887.4	 3158.0	...
1217680	  702.4	  887.3	 3168.0	...
1217681	  700.7	  894.9	 3168.0	...
1217682	  700.7	  894.9	 3163.0	...
1217683	  700.2	  889.1	 3158.0	...
1217684	  700.2	  889.1	 3131.0	...
1217685	  699.9	  889.0	 3131.0	...
1217686	  699.9	  889.0	 3118.0	...
1217687	  700.4	  888.5	 3118.0	...
1217688	  700.4	  888.5	 3142.0	...
1217689	  700.4	  888.5	 3142.0	...
